unit_id,is_naval,land_unit_id,naval_unit_id,recruitment_cost,upkeep_cost,weight
Gre_Thureos_Two_Fire_Pots,1,Gre_Thureos_Spears,persian_fire_pot_two,460,92,light
Ibe_Balearic_Slingers,0,Ibe_Balearic_Slingers,barbarian_transport,560,100,very_light
Ibe_Ballista,0,Ibe_Ballista,barbarian_transport_small,560,110,medium
Ibe_Ballista_Bastion,0,Ibe_Ballista_Bastion,barbarian_transport_small,560,110,medium
Ibe_Ballista_Five,1,Ibe_Ballista_Shp,barbarian_roman_ballista_five,650,130,medium
Ibe_Cantabrian_Cav,0,Ibe_Cantabrian_Cav,barbarian_transport_small,500,100,light
Ibe_Cav,0,Ibe_Cav,barbarian_transport_small,500,110,light
Ibe_Celtiberian_Cav,0,Ibe_Celtiberian_Cav,barbarian_transport_small,650,130,medium
Ibe_Cheiroballistra,0,Ibe_Cheiroballistra,barbarian_transport_small,520,100,light
Ibe_Giant_Ballista,0,Ibe_Giant_Ballista,barbarian_transport_small,730,150,medium
Ibe_Guerilla_Warriors,0,Ibe_Guerilla_Warriors,barbarian_transport,650,130,medium
Ibe_Large_Onager,0,Ibe_Large_Onager,barbarian_transport_small,790,160,medium
Ibe_Lusitani_Guerillas,0,Ibe_Lusitani_Guerillas,barbarian_transport,400,90,medium
Ibe_Lusitani_Nobles,0,Ibe_Lusitani_Nobles,barbarian_transport,1200,200,very_heavy
Ibe_Lusitani_Nobles_Raider,1,Ibe_Vet_Shield_Warriors,barbarian_heavy_raider,820,164,heavy
Ibe_Lusitani_Spear,0,Ibe_Lusitani_Spear,barbarian_transport,700,140,medium
Ibe_Lusitani_Swordswomen,0,Ibe_Lusitani_Swordswomen,barbarian_transport,360,90,medium
Ibe_Noble_Cav,0,Ibe_Noble_Cav,barbarian_transport_small,1280,200,very_heavy
Ibe_Noble_Fighters,0,Ibe_Noble_Fighters,barbarian_transport,1380,200,very_heavy
Ibe_Noble_Fighters_Raider,1,Ibe_Noble_Fighters,barbarian_heavy_raider,1040,208,heavy
Ibe_Onager,0,Ibe_Onager,barbarian_transport_small,580,120,medium
Ibe_Onager_Bastion,0,Ibe_Onager_Bastion,barbarian_transport_small,580,120,medium
Ibe_Onager_Five,1,Ibe_Onager_Shp,barbarian_roman_onager_five,720,144,medium
Ibe_Painted_Warriors,0,Ibe_Painted_Warriors,barbarian_transport,640,120,medium
Ibe_Scorpion,0,Ibe_Scorpion,barbarian_transport_small,490,100,medium
Ibe_Scorpion_Bastion,0,Ibe_Scorpion_Bastion,barbarian_transport_small,490,100,medium
Ibe_Scut_Spear,0,Ibe_Scut_Spear,barbarian_transport,500,100,medium
Ibe_Scutarii,0,Ibe_Scutarii,barbarian_transport,620,120,medium
Ibe_Scutarii_Cav,0,Ibe_Scutarii_Cav,barbarian_transport_small,680,130,medium
Ibe_Scutarii_Four,1,Ibe_Scutarii,barbarian_persian_four,730,146,medium
Ibe_Skirm,0,Ibe_Skirm,barbarian_transport,290,80,very_light
Ibe_Skirm_Medium_Raider,1,Ibe_Skirm,barbarian_medium_raider_ranged,480,96,medium
Ibe_Slingers,0,Ibe_Slingers,barbarian_transport,280,70,very_light
Ibe_Slingers_Five,1,Ibe_Slingers,barbarian_greek_five,820,164,medium
Ibe_Slingers_Raider,1,Ibe_Slingers,barbarian_raider_ranged,420,84,light
Ibe_Spear,0,Ibe_Spear,barbarian_transport,200,80,medium
Ibe_Sword,0,Ibe_Sword,barbarian_transport,350,80,medium
Ibe_Sword_Medium_Raider,1,Ibe_Sword,barbarian_medium_raider_melee,520,104,medium
Ibe_Tribesmen,0,Ibe_Tribesmen,barbarian_transport,180,70,medium
Ibe_Tribesmen_Raider,1,Ibe_Tribesmen,barbarian_raider_melee,260,52,light
Ibe_Vet_Shield_Warriors,0,Ibe_Vet_Shield_Warriors,barbarian_transport,700,140,heavy
Ill_Cav,0,Ill_Cav,pel_transport,460,80,medium
Ill_Hoplites,0,Ill_Hoplites,pel_transport,640,110,very_heavy
Ill_Javelinmen_One_Halfer,1,Ill_Slave_Javelinmen,greek_one_halfer,360,72,light
Ill_Javelinmen_Two_Halfer,1,Ill_Slave_Javelinmen,greek_two_halfer,480,96,light
Ill_Levies,0,Ill_Levies,pel_transport,270,80,medium
Ill_Marines,0,Ill_Marines,pel_transport,550,110,medium
Ill_Marines_Four,1,Ill_Marines,greek_four,590,118,medium
Ill_Marines_Six,1,Ill_Marines,greek_six,1070,214,heavy
Ill_Noble_Hoplites,0,Ill_Noble_Hoplites,pel_transport,1060,200,very_heavy
Ill_Raiders,0,Ill_Raiders,pel_transport,400,90,medium
Ill_Raiders_Two,1,Ill_Raiders,greek_two,360,72,light
Ill_Slave_Javelinmen,0,Ill_Slave_Javelinmen,pel_transport,220,70,very_light
Ill_Slave_Slingers,0,Ill_Slave_Slingers,pel_transport,240,70,very_light
Ill_Slingers_Bowmen_Lft_Bow,1,Ill_Slave_Slingers,greek_lft_five,1020,204,medium
Ill_Slingers_Five,1,Ill_Slave_Slingers,greek_five,820,164,medium
Ill_Slingers_Five_Dbl_scorpio,1,Ill_Slave_Slingers,greek_double_scorpio_five,1020,204,medium
Ill_Slingers_Three,1,Ill_Slave_Slingers,greek_three,530,106,light
Ill_Slingers_Three_Scorpio,1,Ill_Slave_Slingers,greek_scorpio_three,630,126,light
Ill_Spear,0,Ill_Spear,pel_transport,200,70,medium
Ill_Spear_Four,1,Ill_Spear,greek_four,590,118,medium
Ill_Thureos_Six,1,Ill_Thureos_Spears,greek_six,1070,214,heavy
Ill_Thureos_Spears,0,Ill_Thureos_Spears,pel_transport,360,80,light
Ill_Tribesmen,0,Ill_Tribesmen,pel_transport,180,50,medium
Ill_Tribesmen_Two,1,Ill_Tribesmen,greek_two,270,54,light
Ill_Tribesmen_Two_Fire_Pots,1,Ill_Tribesmen,greek_fire_pot_two,320,64,light
Ind_Armour_Elephants,0,Ind_Armour_Elephants,pel_transport,1800,230,super_heavy
Ind_War_Elephants,0,Ind_War_Elephants,pel_transport,1500,200,very_heavy
Ita_Campanian_Cavalry,0,Ita_Campanian_Cavalry,pel_transport,1290,200,very_heavy
Ita_Cav,0,Ita_Cav,pel_transport,600,110,medium
Ita_Etruscan_Hoplites,0,Ita_Etruscan_Hoplites,pel_transport,750,140,very_heavy
Ita_Levy_Skirm,0,Ita_Levy_Skirm,pel_transport,290,80,very_light
Ita_Levy_Slingers,0,Ita_Levy_Slingers,pel_transport,270,70,very_light
Ita_Levy_Three,1,Ita_Levy_Skirm,roman_three,450,90,light
Ita_Levy_Three_Scorpio,1,Ita_Levy_Skirm,roman_scorpio_three,550,110,light
Ita_Mob,0,Ita_Mob,pel_transport,30,5,very_light
Ita_Noble_Cav,0,Ita_Noble_Cav,pel_transport,1360,200,very_heavy
Ita_Noble_Infantry,0,Ita_Noble_Infantry,pel_transport,1140,200,very_heavy
Ita_Samnite_Warriors,0,Ita_Samnite_Warriors,pel_transport,760,140,very_heavy
Ita_Skirm_One_Halfer,1,Ita_Levy_Skirm,roman_one_halfer,330,66,light
Ita_Skirm_Two_Halfer,1,Ita_Levy_Skirm,roman_two_halfer,450,90,light
Ita_Slingers_Five,1,Ita_Levy_Slingers,roman_five,820,164,medium
Ita_Spear,0,Ita_Spear,pel_transport,340,80,medium
Ita_Spear_Four,1,Ita_Spear,roman_four,660,132,medium
Ita_Spear_Two,1,Ita_Spear,roman_two,360,72,light
Ita_Spear_Two_Fire_Pots,1,Ita_Spear,roman_fire_pot_two,410,82,light
Ita_Sword,0,Ita_Sword,pel_transport,400,90,medium
Ita_Sword_Six,1,Ita_Sword,roman_six,980,196,heavy
Ita_Sword_Six_Lft_Aft,1,Ita_Sword,roman_harpax_six,1300,260,heavy
Mer_Aet_Raider,1,Mer_Num_Javelinmen,egyptian_one_halfer,440,330,light
Mer_Afr_Archers,0,Mer_Afr_Archers,pel_transport,190,140,very_light
Mer_Afr_Cav,0,Mer_Afr_Cav,pel_transport,360,270,medium
Mer_Afr_Elephants,0,Mer_Afr_Elephants,pel_transport,800,600,heavy
Mer_Afr_Raider,1,Mer_Num_Javelinmen,barbarian_raider_ranged,450,330,light
Mer_Afr_Spear,0,Mer_Afr_Spear,pel_transport,140,100,medium
Mer_Ara_Camel_Archers,0,Mer_Ara_Camel_Archers,pel_transport,320,240,medium
Mer_Ara_Camel_Spear,0,Mer_Ara_Camel_Spear,pel_transport,320,240,medium
Mer_Ara_Cav,0,Mer_Ara_Cav,pel_transport,360,270,medium
Mer_Ara_Raider,1,Mer_Ara_Spear,persian_two,320,240,light
Mer_Ara_Spear,0,Mer_Ara_Spear,pel_transport,140,100,medium
Mer_Arm_Raider,1,Mer_Per_Archers,persian_one_halfer,400,300,light
Mer_Bac_Hillmen,0,Mer_Bac_Hillmen,barbarian_transport,200,150,medium
Mer_Bac_Light_Horse,0,Mer_Bac_Light_Horse,barbarian_transport_small,310,230,light
Mer_Bal_Raider,1,Mer_Cel_Skirm,barbarian_raider_ranged,340,250,light
Mer_Boi_Raider,1,Mer_Ger_Longbow_Hunters,barbarian_raider_ranged,380,280,light
Mer_Bos_Galley,1,Mer_Per_Archers,persian_three,520,390,light
Mer_Bri_Raider,1,Mer_Bri_Slingers,barbarian_raider_ranged,420,310,light
Mer_Bri_Scout_Riders,0,Mer_Bri_Scout_Riders,barbarian_transport_small,300,220,light
Mer_Bri_Slingers,0,Mer_Bri_Slingers,barbarian_transport,250,180,very_light
Mer_Bri_Spear_Band,0,Mer_Bri_Spear_Band,barbarian_transport,230,170,medium
Mer_Cal_Raider,1,Mer_Bri_Slingers,barbarian_raider_ranged,440,330,light
Mer_Car_One_Halfer,1,Mer_Gre_Peltasts,greek_one_halfer,490,360,light
Mer_Cau_Raider,1,Mer_Per_Archers,persian_one_halfer,400,300,light
Mer_Cel_Axe_Warriors,0,Mer_Cel_Axe_Warriors,barbarian_transport,320,240,medium
Mer_Cel_Light_Horse,0,Mer_Cel_Light_Horse,barbarian_transport_small,340,250,light
Mer_Cel_Naked_Swords,0,Mer_Cel_Naked_Swords,barbarian_transport,380,280,light
Mer_Cel_Raider,1,Mer_Cel_Skirm,barbarian_raider_ranged,340,250,light
Mer_Cel_Short_Swords,0,Mer_Cel_Short_Swords,barbarian_transport,470,350,medium
Mer_Cel_Skirm,0,Mer_Cel_Skirm,barbarian_transport,240,180,very_light
Mer_Cel_Warhounds,0,Mer_Cel_Warhounds,barbarian_transport_small,400,300,light
Mer_Cel_Warriors,0,Mer_Cel_Warriors,barbarian_transport,250,180,light
Mer_Cha_Raider,1,Mer_Ger_Longbow_Hunters,barbarian_medium_raider_ranged,520,390,medium
Mer_Cil_Galley,1,Mer_Gre_Peltasts,greek_three,610,450,light
Mer_Cil_Heavy_Galley,1,Mer_Gre_Peltasts,greek_five,930,690,medium
Mer_Dac_Bowmen,0,Mer_Dac_Bowmen,barbarian_transport,200,150,very_light
Mer_Dac_Falxmen,0,Mer_Dac_Falxmen,barbarian_transport,270,200,medium
Mer_Dac_Raider,1,Mer_Dac_Bowmen,barbarian_raider_ranged,300,220,light
Mer_Dac_Skirm,0,Mer_Dac_Skirm,barbarian_transport,210,160,light
Mer_Dac_Spear_Horsemen,0,Mer_Dac_Spear_Horsemen,barbarian_transport_small,430,320,medium
Mer_Dac_Spears,0,Mer_Dac_Spears,barbarian_transport,170,120,medium
Mer_Eas_Cappadocian_Cav,0,Mer_Eas_Cappadocian_Cav,pel_transport,620,460,heavy
Mer_Eas_Hillmen,0,Mer_Eas_Hillmen,pel_transport,150,110,medium
Mer_Eas_Javelinmen,0,Mer_Eas_Javelinmen,pel_transport,230,170,very_light
Mer_Eas_Skirm_Cav,0,Mer_Eas_Skirm_Cav,pel_transport,220,160,very_light
Mer_Eas_Syrian_Archers,0,Mer_Eas_Syrian_Archers,pel_transport,360,270,light
Mer_Egy_Archers,0,Mer_Egy_Archers,pel_transport,210,150,very_light
Mer_Egy_Barge,1,Mer_Egy_Archers,egyptian_three,490,360,light
Mer_Egy_Inf,0,Mer_Egy_Inf,pel_transport,140,100,medium
Mer_Egy_Leopard_Warriors,0,Mer_Egy_Leopard_Warriors,pel_transport,490,360,light
Mer_Egy_Nile_Barge,1,Mer_Egy_Inf,egyptian_two,350,260,light
Mer_Ert_Galley,1,Mer_Afr_Spear,egyptian_two,390,290,light
Mer_Gal_Gallic_Hunters,0,Mer_Gal_Gallic_Hunters,barbarian_transport,380,270,very_light
Mer_Gal_Light_Horse,0,Mer_Gal_Light_Horse,barbarian_transport_small,380,280,light
Mer_Gal_Medium_Raider,1,Mer_Gal_Warriors,barbarian_medium_raider_melee,530,390,medium
Mer_Gal_Noble_Horse,0,Mer_Gal_Noble_Horse,barbarian_transport_small,980,730,very_heavy
Mer_Gal_Raider,1,Mer_Gal_Warriors,barbarian_raider_melee,370,270,medium
Mer_Gal_Warriors,0,Mer_Gal_Warriors,barbarian_transport,230,170,medium
Mer_Ger_Longbow_Hunters,0,Mer_Ger_Longbow_Hunters,barbarian_transport,210,150,very_light
Mer_Ger_Raider,1,Mer_Ger_Longbow_Hunters,barbarian_raider_ranged,380,280,light
Mer_Ger_Scout_Riders,0,Mer_Ger_Scout_Riders,barbarian_transport_small,320,240,very_light
Mer_Ger_Spear_Brothers,0,Mer_Ger_Spear_Brothers,barbarian_transport,400,300,light
Mer_Ger_Spearwomen,0,Mer_Ger_Spearwomen,barbarian_transport,480,340,light
Mer_Ger_Wolf_Warriors,0,Mer_Ger_Wolf_Warriors,barbarian_transport,500,340,medium
Mer_Gre_Citizen_Cav,0,Mer_Gre_Citizen_Cav,pel_transport,420,310,medium
Mer_Gre_Cretan_Archers,0,Mer_Gre_Cretan_Archers,pel_transport,410,300,very_light
Mer_Gre_Gorgos_Skirmishers,0,Mer_Gre_Gorgos_Skirmishers,pel_transport,180,110,very_light
Mer_Gre_Hoplites,0,Mer_Gre_Hoplites,pel_transport,510,380,very_heavy
Mer_Gre_Molossian_Dogs,0,Mer_Gre_Molossian_Dogs,pel_transport,500,370,light
Mer_Gre_Peltasts,0,Mer_Gre_Peltasts,pel_transport,300,220,light
Mer_Gre_Raider,1,Mer_Gre_Peltasts,greek_one_halfer,490,360,light
Mer_Gre_Rhodian_Slingers,0,Mer_Gre_Rhodian_Slingers,pel_transport,410,300,very_light
Mer_Gre_Tarantine_Cav,0,Mer_Gre_Tarantine_Cav,pel_transport,420,310,medium
Mer_Gre_Thureos_Spears,0,Mer_Gre_Thureos_Spears,pel_transport,360,270,medium
Mer_Gre_Vet_Hoplites,0,Mer_Gre_Vet_Hoplites,pel_transport,650,480,very_heavy
Mer_Hel_Galley,1,Mer_Gre_Peltasts,greek_three,610,450,light
Mer_Hel_Raider,1,Mer_Gre_Peltasts,greek_one_halfer,490,360,light
Mer_Ibe_Balearic_Slingers,0,Mer_Ibe_Balearic_Slingers,barbarian_transport,380,280,very_light
Mer_Ibe_Cantabrian_Cav,0,Mer_Ibe_Cantabrian_Cav,barbarian_transport_small,400,300,light
Mer_Ibe_Cav,0,Mer_Ibe_Cav,barbarian_transport_small,370,270,light
Mer_Ibe_Lusitani_Swordswomen,0,Mer_Ibe_Lusitani_Swordswomen,barbarian_transport,240,180,medium
Mer_Ibe_Noble_Fighters,0,Mer_Ibe_Noble_Fighters,barbarian_transport,920,690,very_heavy
Mer_Ibe_Raider,1,Mer_Ibe_Slingers,barbarian_raider_ranged,420,310,light
Mer_Ibe_Scutarii,0,Mer_Ibe_Scutarii,barbarian_transport,490,360,medium
Mer_Ibe_Scutarii_Cav,0,Mer_Ibe_Scutarii_Cav,barbarian_transport_small,510,380,medium
Mer_Ibe_Slingers,0,Mer_Ibe_Slingers,barbarian_transport,210,150,very_light
Mer_Ibe_Sword,0,Mer_Ibe_Sword,barbarian_transport,230,170,medium
Mer_Ill_Cav,0,Mer_Ill_Cav,pel_transport,310,230,medium
Mer_Ill_Coastal_Levies,0,Mer_Ill_Coastal_Levies,pel_transport,190,140,medium
Mer_Ill_Galley,1,Mer_Ill_Coastal_Levies,greek_two,350,260,light
Mer_Ill_Heavy_Galley,1,Mer_Ita_Spear,greek_four,640,480,medium
Mer_Ill_Raiders,0,Mer_Ill_Raiders,pel_transport,280,280,medium
Mer_Ill_Raiders_Two,1,Mer_Ill_Raiders,greek_two,240,180,light
Mer_Ind_War_Elephants,0,Mer_Ind_War_Elephants,pel_transport,900,630,very_heavy
Mer_Ita_Campanian_Cavalry,0,Mer_Ita_Campanian_Cavalry,pel_transport,850,630,very_heavy
Mer_Ita_Cav,0,Mer_Ita_Cav,pel_transport,420,310,medium
Mer_Ita_Etruscan_Hoplites,0,Mer_Ita_Etruscan_Hoplites,pel_transport,600,450,very_heavy
Mer_Ita_Samnite_Warriors,0,Mer_Ita_Samnite_Warriors,pel_transport,610,450,very_heavy
Mer_Ita_Spear,0,Mer_Ita_Spear,pel_transport,220,160,medium
Mer_Ita_Sword,0,Mer_Ita_Sword,pel_transport,400,300,medium
Mer_Kushite_Shieldwomen,0,Mer_Kushite_Shieldwomen,pel_transport,360,180,light
Mer_Lib_Galley,1,Mer_Ita_Spear,roman_two,370,270,light
Mer_Lib_Raider,1,Mer_Num_Javelinmen,barbarian_raider_ranged,450,330,light
Mer_Lus_Raider,1,Mer_Ibe_Slingers,barbarian_raider_ranged,420,310,light
Mer_Mac_Shark,1,Mer_Gre_Thureos_Spears,greek_two,390,290,light
Mer_Num_Cav,0,Mer_Num_Cav,pel_transport,380,280,light
Mer_Num_Javelinmen,0,Mer_Num_Javelinmen,pel_transport,260,190,very_light
Mer_Num_Medium_Raider,1,Mer_Num_Javelinmen,barbarian_medium_raider_ranged,600,450,medium
Mer_Num_Noble_Cav,0,Mer_Num_Noble_Cav,pel_transport,860,640,medium
Mer_Par_Horse_Archers,0,Mer_Par_Horse_Archers,pel_transport,310,230,light
Mer_Par_Raider,1,Mer_Par_Spear,persian_two,320,240,light
Mer_Par_Spear,0,Mer_Par_Spear,pel_transport,170,120,medium
Mer_Per_Archers,0,Mer_Per_Archers,pel_transport,270,200,very_light
Mer_Per_Cav,0,Mer_Per_Cav,pel_transport,480,360,very_heavy
Mer_Per_Galley,1,Mer_Per_Archers,persian_three,520,390,light
Mer_Per_Raider,1,Mer_Per_Archers,persian_one_halfer,400,300,light
Mer_Pho_Galley,1,Mer_Num_Javelinmen,greek_three,440,330,light
Mer_Pon_Raider,1,Mer_Per_Archers,persian_one_halfer,400,300,light
Mer_Rho_Two_Halfer,1,Mer_Gre_Peltasts,greek_two_halfer,630,470,light
Mer_Rom_Gladiatrices,0,Mer_Rom_Gladiatrices,pel_transport,500,400,light
Mer_Rom_Gladiatrices_Spear,0,Mer_Rom_Gladiatrices_Spear,pel_transport,380,260,very_light
Mer_Sak_Raider,1,Mer_Bac_Hillmen,barbarian_raider_melee,310,230,light
Mer_Sar_Armour_Lancers,0,Mer_Sar_Armour_Lancers,pel_transport,400,300,heavy
Mer_Sar_Horse_Archers,0,Mer_Sar_Horse_Archers,barbarian_transport_small,280,210,light
Mer_Sar_Lancers,0,Mer_Sar_Lancers,barbarian_transport_small,260,190,medium
Mer_Sar_Raider,1,Mer_Bac_Hillmen,barbarian_raider_melee,310,230,light
Mer_Scy_Armour_Horse_Archers,0,Mer_Scy_Armour_Horse_Archers,barbarian_transport,500,370,medium
Mer_Scy_Horse_Archers,0,Mer_Scy_Horse_Archers,barbarian_transport_small,280,210,light
Mer_Scy_Raider,1,Mer_Cel_Warriors,barbarian_raider_melee,400,300,light
Mer_Ste_Amazonian_Riders,0,Mer_Ste_Amazonian_Riders,barbarian_transport_small,300,210,light
Mer_Syrian_Armoured_Elephants,0,Mer_Syrian_Armoured_Elephants,pel_transport,1000,750,super_heavy
Mer_Thr_Cav,0,Mer_Thr_Cav,barbarian_transport_small,330,240,light
Mer_Thr_Galley,1,Mer_Dac_Bowmen,greek_one_halfer,370,270,light
Mer_Thr_Heavy_Galley,1,Mer_Dac_Spears,greek_four,570,420,medium
Mer_Thr_Peltasts,0,Mer_Thr_Peltasts,barbarian_transport,360,270,light
Mer_Thr_Warriors,0,Mer_Thr_Warriors,barbarian_transport,320,240,medium
Num_Javelinmen,0,Num_Javelinmen,pel_transport,340,100,very_light
Num_Noble_Infantry,0,Num_Noble_Infantry,pel_transport,1040,200,very_heavy
Num_Noble_Six,1,Num_Noble_Infantry,egyptian_six,1250,250,heavy
Num_Spear,0,Num_Spear,pel_transport,200,70,medium
Num_Spear_Two,1,Num_Spear,egyptian_two,300,60,light
Num_Spear_Two_Fire_Pots,1,Num_Spear,egyptian_fire_pot_two,350,70,light
Pel_Archer_Marines_Athenai_Two,1,Pel_Archer_Marines,pel_athenai_two,300,70,medium
Pel_Archer_Marines_Korinthos_Two,1,Pel_Archer_Marines,pel_korinthos_two,300,70,medium
Pel_Archer_Marines_Two,1,Pel_Archer_Marines,pel_greek_two,300,70,medium
Pel_Archers,0,Pel_Archers,pel_transport,250,70,very_light
Pel_Armoured_Marines_Athenai_Three,1,Pel_Armoured_Marines,pel_athenai_three,700,110,medium
Pel_Armoured_Marines_Korinthos_Three,1,Pel_Armoured_Marines,pel_korinthos_three,700,110,medium
Pel_Armoured_Marines_Three,1,Pel_Armoured_Marines,pel_greek_three,700,110,medium
Pel_Baktrian_Cavalry,0,Pel_Baktrian_Cavalry,pel_transport,430,90,light
Pel_Helot_Archers,0,Pel_Helot_Archers,pel_transport,250,70,very_light
Pel_Helot_Javelinmen,0,Pel_Helot_Javelinmen,pel_transport,220,60,very_light
Pel_Helot_Slingers,0,Pel_Helot_Slingers,pel_transport,270,70,very_light
Pel_Hillmen,0,Pel_Hillmen,pel_transport,220,70,medium
Pel_Hippeus,0,Pel_Hippeus,pel_transport,1070,190,very_heavy
Pel_Hoplites,0,Pel_Hoplites,pel_transport,650,130,very_heavy
Pel_Immortal_Archers,0,Pel_Immortal_Archers,pel_transport,530,100,very_light
Pel_Immortal_Spearmen,0,Pel_Immortal_Spearmen,pel_transport,440,90,heavy
Pel_Javelin_Marines_Athenai_Two,1,Pel_Javelin_Marines,pel_athenai_two,350,80,light
Pel_Javelin_Marines_Korinthos_Two,1,Pel_Javelin_Marines,pel_korinthos_two,350,80,light
Pel_Javelin_Marines_Two,1,Pel_Javelin_Marines,pel_greek_two,350,80,light
Pel_Javelinmen,0,Pel_Javelinmen,pel_transport,220,60,very_light
Pel_Kilikian_Javelinmen,0,Pel_Kilikian_Javelinmen,pel_transport,370,80,very_light
Pel_Light_Cavalry,0,Pel_Light_Cavalry,pel_transport,400,70,light
Pel_Light_Hoplites,0,Pel_Light_Hoplites,pel_transport,440,90,light
Pel_Marines_Athenai_Three,1,Pel_Marines,pel_athenai_three,500,100,medium
Pel_Marines_Korinthos_Three,1,Pel_Marines,pel_korinthos_three,500,100,medium
Pel_Marines_Three,1,Pel_Marines,pel_greek_three,500,100,medium
Pel_Median_Cavalry,0,Pel_Median_Cavalry,pel_transport,760,140,very_heavy
Pel_Median_Spear,0,Pel_Median_Spear,pel_transport,180,50,medium
Pel_Mer_Agrianian_Axemen,0,Mer_Pel_Agrianian_Axemen,pel_transport,500,100,medium
Pel_Mer_Ionian_Hippeus,0,Mer_Pel_Ionian_Hippeus,pel_transport,1070,190,very_heavy
Pel_Mer_Kretan_Archers,0,Mer_Pel_Kretan_Archers,pel_transport,410,300,very_light
Pel_Mer_Rodian_Slingers,0,Mer_Pel_Rodian_Slingers,pel_transport,410,300,very_light
Pel_Mer_Thr_Peltasts,0,Mer_Pel_Thr_Peltasts,pel_transport,360,270,light
Pel_Militia_Hoplites,0,Pel_Militia_Hoplites,pel_transport,300,80,medium
Pel_Periokoi_Hoplites,0,Pel_Periokoi_Hoplites,pel_transport,510,100,heavy
Pel_Persian_Archer_Marines_Two,1,Pel_Persian_Archer_Marines,pel_persian_three,300,70,medium
Pel_Persian_Archers,0,Pel_Persian_Archers,pel_transport,360,80,very_light
Pel_Phoenician_Marines_Three,1,Pel_Phoenician_Marines,pel_persian_three,500,100,medium
Pel_Phyrgian_Spear,0,Pel_Phyrgian_Spear,pel_transport,180,50,medium
Pel_Picked_Hoplites,0,Pel_Picked_Hoplites,pel_transport,1200,200,very_heavy
Pel_Royal_Spartans,0,Pel_Royal_Spartans,pel_transport,1250,200,super_heavy
Pel_Sakae_Horse_Archers,0,Pel_Sakae_Horse_Archers,pel_transport,360,80,light
Pel_Skiritai,0,Pel_Skiritai,pel_transport,340,90,light
Pel_Slingers,0,Pel_Slingers,pel_transport,270,70,very_light
Pel_Spartan_Archer_Marines,1,Pel_Spartan_Archer_Marines,pel_greek_two,300,70,medium
Pel_Spartan_Hoplites,0,Pel_Spartan_Hoplites,pel_transport,700,120,super_heavy
Pel_Spartan_Marines_Three,1,Pel_Spartan_Marines,pel_greek_three,500,100,very_heavy
Pel_Spartan_Youths,0,Pel_Spartan_Youths,pel_transport,280,70,medium
Pel_Theban_Hippeus,0,Pel_Theban_Hippeus,pel_transport,1200,190,very_heavy
Pel_Thessalian_Hippeus,0,Pel_Thessalian_Hippeus,pel_transport,1130,190,very_heavy
Pel_Thr_Archers,0,Pel_Thr_Archers,pel_transport,270,70,very_light
Pel_Thr_Cav,0,Pel_Thr_Cav,pel_transport,450,90,light
Pel_Thr_Marines,1,Pel_Thr_Marines,pel_thraike_three,300,70,medium
Pel_Thr_Nobles,0,Pel_Thr_Nobles,pel_transport,1300,200,very_heavy
Pel_Thr_Peltasts,0,Pel_Thr_Peltasts,pel_transport,480,90,light
Pel_Thr_Royal_Cav,0,Pel_Thr_Royal_Cav,pel_transport,1280,150,very_heavy
Pel_Thr_Warriors,0,Pel_Thr_Warriors,pel_transport,420,90,medium
Rom_Armour_Legionaries,0,Rom_Armour_Legionaries,pel_transport,930,160,very_heavy
Rom_Ballista,0,Rom_Ballista,pel_transport,560,110,medium
Rom_Ballista_Bastion,0,Rom_Ballista_Bastion,pel_transport,560,110,medium
Rom_Ballista_Five,1,Rom_Ballista_Shp,roman_ballista_five,620,124,medium
Rom_Beehive_Onager,0,Rom_Beehive_Onager,pel_transport,580,120,medium
Rom_Cheiroballistra,0,Rom_Cheiroballistra,pel_transport,520,100,medium
Rom_Eagle_Cohort,0,Rom_Eagle_Cohort,pel_transport,930,180,heavy
Rom_Equites,0,Rom_Equites,pel_transport,500,100,medium
Rom_Evocati_Cohort,0,Rom_Evocati_Cohort,pel_transport,890,160,very_heavy
Rom_Evocati_Six,1,Rom_Evocati_Cohort,roman_six,1210,242,heavy
Rom_Evocati_Six_Lft_Aft,1,Rom_Evocati_Cohort,roman_lft_six,1360,272,heavy
Rom_First_Cohort,0,Rom_First_Cohort,pel_transport,910,180,heavy
Rom_General,0,Rom_General,pel_transport,450,90,medium
Rom_Giant_Ballista,0,Rom_Giant_Ballista,pel_transport,730,150,medium
Rom_Gladiator_Spear,0,Rom_Gladiator_Spear,pel_transport,440,90,medium
Rom_Gladiators,0,Rom_Gladiators,pel_transport,600,100,heavy
Rom_Gladiatrices,0,Rom_Gladiatrices,pel_transport,620,100,light
Rom_Gladiatrices_Spear,0,Rom_Gladiatrices_Spear,pel_transport,460,90,very_light
