land_unit_id,onscreen_name,accuracy,ammo,armour_id,bonus_hit_points,category,charge_bonus,melee_attack,melee_defence,morale,melee_weapon_id,range_weapon_id,reload,shield_id
Gre_Tarantine_Cav,Tarantine Cavalry,5,7,leather,15,cavalry,11,18,16,50,rome_shortsword,rome_javelin,23,cavalry
Gre_Thessalian_Cav,Thessalian Cavalry,5,0,spolas_improved,20,cavalry,67,40,15,65,rome_lance,,0,none
Gre_Thorax_Hoplites,Thorax Hoplites,5,0,mail_improved,15,inf_melee,22,34,44,65,rome_hoplite_spear_elite,,0,hoplite
Gre_Thorax_Pike,Thorax Pikemen,5,0,mail,15,inf_melee,9,39,23,55,rome_pike,,0,pikemen
Gre_Thorax_Sword,Thorax Swordsmen,5,2,mail,15,inf_melee,18,38,32,55,rome_celtic_hellenic_sword,rome_javelin_precursor,0,thureos
Gre_Thureos_Hoplites,Thureos Hoplites,5,0,spolas,15,inf_melee,24,34,34,55,rome_hoplite_spear,,0,hoplite
Gre_Thureos_Spears,Thureos Spears,5,5,spolas,10,inf_melee,26,24,30,50,rome_spear,rome_javelin_light,0,thureos
Ibe_Balearic_Slingers,Balearic Slingers,5,25,cloth,10,inf_ranged,4,10,13,45,rome_shortsword,rome_sling_lead,23,celtic_round
Ibe_Ballista,Iberian Ballista,5,15,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
Ibe_Ballista_Bastion,Iberian Bastion Ballista,5,25,cloth,0,artillery,6,9,14,40,rome_shortsword,,20,none
Ibe_Ballista_Shp,Iberian Ballista (Ship),40,1,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
Ibe_Cantabrian_Cav,Cantabrian Cavalry,5,7,cloth,15,cavalry,6,12,14,55,rome_shortsword,rome_javelin_improved,28,caetra
Ibe_Cav,Iberian Cavalry,5,2,cloth,10,cavalry,31,50,10,40,rome_falcata_cav,rome_javelin_precursor,0,caetra_cavalry
Ibe_Celtiberian_Cav,Celtiberian Cavalry,5,0,chest,15,cavalry,44,40,27,55,rome_spear_cav,,0,cavalry
Ibe_Cheiroballistra,Iberian Scorpion,5,40,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
Ibe_Giant_Ballista,Iberian Giant Ballista,5,15,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
Ibe_Guerilla_Warriors,Guerrilla Warriors,5,2,cloth,15,inf_melee,27,42,25,50,rome_falcata,rome_iron_javelin,0,caetra
Ibe_Large_Onager,Iberian Heavy Onager,5,15,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
Ibe_Lusitani_Guerillas,Lusitani Guerrillas,5,5,cloth,10,inf_melee,12,18,28,45,rome_spear,rome_javelin_light,0,caetra
Ibe_Lusitani_Nobles,Lusitani Nobles,5,2,mail,20,inf_melee,32,64,37,70,rome_kopis,rome_iron_javelin,0,caetra
Ibe_Lusitani_Spear,Lusitani Spearmen,5,2,chest,15,inf_melee,25,32,40,65,rome_spear_elite,rome_iron_javelin,0,iberian_scuta
Ibe_Lusitani_Swordswomen,Lusitani Swordswomen,5,2,cloth,5,inf_melee,10,40,15,55,rome_falcata,rome_iron_javelin,0,caetra
Ibe_Noble_Cav,Noble Cavalry,5,0,mail,20,cavalry,49,55,22,70,rome_spear_cav_elite,,0,cavalry
Ibe_Noble_Fighters,Noble Fighters,5,2,mail,20,inf_melee,38,56,32,70,rome_falcata_elite,rome_iron_javelin,0,celtic
Ibe_Onager,Iberian Onager,5,15,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
Ibe_Onager_Bastion,Iberian Bastion Onager,5,25,cloth,0,artillery,6,9,14,40,rome_shortsword,,20,none
Ibe_Onager_Shp,Iberian Onager (Ship),40,1,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
Ibe_Painted_Warriors,Painted Warriors,5,2,cloth,15,inf_melee,32,42,20,60,rome_falcata,rome_iron_javelin,0,celtic
Ibe_Scorpion,Iberian Scorpion (Fixed),5,30,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
Ibe_Scorpion_Bastion,Iberian Bastion Scorpion,5,40,cloth,0,artillery,6,9,14,40,rome_shortsword,,20,none
Ibe_Scut_Spear,Scutarii Spearmen,5,2,chest,15,inf_melee,18,23,28,50,rome_spear,rome_iron_javelin,0,celtic
Ibe_Scutarii,Scutarii,5,2,chest,15,inf_melee,21,42,30,50,rome_falcata,rome_iron_javelin,0,celtic
Ibe_Scutarii_Cav,Scutarii Cavalry,5,0,chest,15,cavalry,37,42,24,55,rome_spear_cav,,0,cavalry
Ibe_Skirm,Iberian Skirmishers,5,7,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_javelin,13,celtic_round
Ibe_Slingers,Iberian Slingers,5,25,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_sling,13,celtic_round
Ibe_Spear,Iberian Spearmen,5,2,cloth,10,inf_melee,10,14,24,30,rome_spear_anti_cav,rome_iron_javelin,0,caetra
Ibe_Sword,Iberian Swordsmen,5,5,cloth,10,inf_melee,20,35,20,40,rome_falcata,rome_iron_javelin,0,caetra
Ibe_Tribesmen,Iberian Tribesmen,5,2,cloth,0,inf_melee,9,11,22,25,rome_spear,rome_javelin_precursor,0,caetra
Ibe_Vet_Shield_Warriors,Veteran Shield Warriors,5,2,chest,15,inf_melee,30,50,35,65,rome_kopis,rome_iron_javelin,0,caetra
Ill_Cav,Illyrian Cavalry,5,0,chest,10,cavalry,30,28,20,45,rome_spear_cav,,0,cavalry
Ill_Hoplites,Illyrian Hoplites,5,0,bronze,15,inf_melee,20,32,34,55,rome_hoplite_spear,,0,hoplite
Ill_Levies,Illyrian Levies,5,2,cloth,5,inf_melee,14,28,12,40,rome_celtic_axe,rome_javelin_precursor,0,thureos
Ill_Marines,Illyrian Marines,15,5,leather,10,inf_melee,22,36,30,55,rome_spear,rome_javelin_light,0,thureos
Ill_Noble_Hoplites,Illyrian Noble Hoplites,5,0,bronze_elite,20,inf_melee,30,38,38,70,rome_hoplite_spear_elite,,0,hoplite
Ill_Raiders,Illyrian Raiders,5,2,chest,5,inf_melee,16,34,15,55,rome_celtic_axe,rome_javelin_precursor,0,thureos
Ill_Slave_Javelinmen,Slave Javelinmen,5,7,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_javelin,13,pelta
Ill_Slave_Slingers,Slave Slingers,5,25,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_sling,13,pelta
Ill_Spear,Illyrian Spearmen,5,0,cloth,5,inf_melee,11,13,24,30,rome_spear_anti_cav,,0,celtic
Ill_Thureos_Spears,Illyrian Thureos Spears,5,5,leather,10,inf_melee,22,20,26,40,rome_spear,rome_javelin_light,0,thureos
Ill_Tribesmen,Illyrian Tribesmen,5,0,cloth,0,inf_melee,10,10,21,25,rome_spear,,0,celtic
Ind_Armour_Elephants,Indian Armoured Elephants,5,15,leather,15,elephants,44,64,24,60,tusks,rome_composite_bow_elephant,15,none
Ind_War_Elephants,Indian War Elephants,5,15,leather,15,elephants,28,34,20,40,tusks,rome_composite_bow_elephant,13,none
Ita_Campanian_Cavalry,Campanian Cavalry,5,2,bronze,20,cavalry,33,69,10,70,rome_gladius_elite_Cav,rome_javelin_precursor,0,cavalry
Ita_Cav,Italian Cavalry,5,0,chest,10,cavalry,34,38,17,50,rome_spear_cav,,0,cavalry
Ita_Etruscan_Hoplites,Etruscan Hoplites,5,0,spolas_improved,20,inf_melee,24,32,46,60,rome_spear_elite,,0,hoplite
Ita_Levy_Skirm,Levy Skirmishers,5,7,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_javelin,13,pelta
Ita_Levy_Slingers,Levy Slingers,5,25,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_sling,13,pelta
Ita_Mob,Mob,5,0,cloth,0,inf_melee,3,5,12,20,rome_shortsword,,0,none
Ita_Noble_Cav,Italian Noble Cavalry,5,2,bronze,20,cavalry,33,79,10,70,rome_gladius_elite_Cav,rome_javelin_precursor,0,cavalry
Ita_Noble_Infantry,Italian Noble Infantry,5,0,bronze,20,inf_melee,29,34,35,70,rome_spear_elite,,0,thureos
Ita_Samnite_Warriors,Samnite Warriors,5,2,bronze,20,inf_melee,25,36,30,55,rome_hoplite_sword,rome_javelin_precursor,0,oval
Ita_Spear,Italian Spearmen,5,0,chest_improved,10,inf_melee,15,18,30,40,rome_spear,,0,thureos
Ita_Sword,Italian Swordsmen,5,2,chest,10,inf_melee,10,34,20,45,rome_gladius,rome_javelin_precursor,0,thureos
Mer_Afr_Archers,Mercenary Sabean Archers,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
Mer_Afr_Cav,Mercenary Sabean Cavalry,5,2,cloth,15,cavalry,28,46,10,40,rome_generic_sword_cav,rome_javelin_precursor,0,caetra_cavalry
Mer_Afr_Elephants,Mercenary African Elephants,5,0,leather,15,elephants,36,54,21,50,tusks,,0,none
Mer_Afr_Spear,Mercenary Sabean Spearmen,5,0,cloth,10,inf_melee,11,13,24,30,rome_spear,,0,oval
Mer_Ara_Camel_Archers,Mercenary Camel Archers,5,15,cloth,5,cavalry,8,16,15,35,rome_shortsword,rome_recurve_bow_horse,13,none
Mer_Ara_Camel_Spear,Mercenary Camel Spearmen,5,0,padded,5,cavalry,25,28,10,40,rome_spear_cav,,0,caetra_cavalry
Mer_Ara_Cav,Mercenary Arabian Cavalry,5,2,cloth,10,cavalry,28,46,10,40,rome_generic_sword_cav,rome_javelin_precursor,0,caetra_cavalry
Mer_Ara_Spear,Mercenary Arabian Spearmen,5,0,cloth,5,inf_melee,11,13,24,30,rome_spear,,0,oval
Mer_Bac_Hillmen,Mercenary Bactrian Hillmen,5,2,cloth,5,inf_melee,10,28,11,25,rome_eastern_axe,rome_javelin_precursor,0,thureos
Mer_Bac_Light_Horse,Mercenary Bactrian Light Horse,5,0,padded,10,cavalry,29,37,11,30,rome_spear_cav,,0,hoplite_cav
Mer_Bri_Scout_Riders,Mercenary Briton Scout Riders,5,2,cloth,5,cavalry,31,38,10,35,rome_celtic_spear_cav,rome_javelin_precursor,0,cavalry
Mer_Bri_Slingers,Mercenary Briton Slingers,5,25,cloth,10,inf_ranged,3,8,12,25,rome_shortsword,rome_sling_improved,18,celtic_round
Mer_Bri_Spear_Band,Mercenary Spear Band,5,2,cloth,10,inf_melee,21,17,28,40,rome_celtic_spear_anti_cav,rome_javelin_precursor,0,celtic
Mer_Cel_Axe_Warriors,Mercenary Axe Warriors,5,2,leather,15,inf_melee,20,35,20,55,rome_celtic_axe,rome_javelin_precursor,0,celtic
Mer_Cel_Light_Horse,Mercenary Celtic Light Horse,5,2,cloth,10,cavalry,39,42,16,45,rome_celtic_spear_cav,rome_javelin_precursor,0,caetra_cavalry
Mer_Cel_Naked_Swords,Mercenary Naked Swords,5,0,none,15,inf_melee,32,30,24,55,rome_celtic_longsword_bonus_infantry,,0,celtic_shock
Mer_Cel_Short_Swords,Mercenary Short Swords,5,2,cloth,10,inf_melee,19,37,15,40,rome_hoplite_sword,rome_javelin_precursor,0,celtic
Mer_Cel_Skirm,Mercenary Celtic Skirmishers,5,7,cloth,10,inf_ranged,3,8,12,25,rome_shortsword,rome_javelin,13,celtic_missile
Mer_Cel_Warhounds,Mercenary Celtic Warhounds,5,0,cloth,5,inf_melee,35,20,28,35,rome_celtic_longsword,,0,caetra
Mer_Cel_Warriors,Mercenary Celtic Warriors,5,2,cloth,15,inf_melee,25,27,20,40,rome_celtic_longsword,rome_javelin_precursor,0,celtic
Mer_Dac_Bowmen,Mercenary Dacian Bowmen,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
Mer_Dac_Falxmen,Mercenary Falxmen,5,0,cloth,10,inf_melee,48,38,11,40,rome_falx,,0,none
Mer_Dac_Skirm,Mercenary Dacian Skirmishers,5,7,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_javelin,13,celtic_missile
Mer_Dac_Spear_Horsemen,Mercenary Spear Horsemen,5,0,leather,15,cavalry,31,31,16,45,rome_celtic_spear_cav,,0,cavalry
Mer_Dac_Spears,Mercenary Dacian Spears,5,0,cloth,10,inf_melee,12,11,24,30,rome_celtic_spear_anti_cav,,0,celtic
Mer_Eas_Cappadocian_Cav,Mercenary Cappadocian Cavalry,5,0,scale,15,cavalry,38,49,17,60,rome_spear_cav_elite,,0,cavalry
Mer_Eas_Hillmen,Mercenary Hillmen,5,2,cloth,5,inf_melee,10,20,11,25,rome_eastern_axe,rome_javelin_precursor,0,pelta
Mer_Eas_Javelinmen,Mercenary Eastern Javelinmen,5,7,cloth,5,inf_ranged,3,8,12,20,rome_shortsword,rome_javelin_improved,13,pelta
Mer_Eas_Skirm_Cav,Mercenary Horse Skirmishers,5,7,cloth,10,cavalry,4,9,13,30,rome_shortsword,rome_javelin_improved,18,pelta_cavalry
Mer_Eas_Syrian_Archers,Mercenary Syrian Archers,5,15,scale,10,inf_ranged,4,10,13,40,rome_shortsword,rome_recurve_bow_elite,23,none
Mer_Egy_Archers,Mercenary Egyptian Archers,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
Mer_Egy_Inf,Mercenary Egyptian Infantry,5,2,padded,5,inf_melee,8,16,16,30,rome_shortsword,rome_javelin_precursor,0,celtic
Mer_Egy_Leopard_Warriors,Mercenary Leopard Warriors,5,0,cloth,15,inf_melee,30,36,30,65,rome_spear,,0,thureos
Mer_Gal_Gallic_Hunters,Mercenary Gallic Hunters,5,15,cloth,5,inf_ranged,5,17,15,40,rome_shortsword,rome_bow_long,30,none
Mer_Gal_Light_Horse,Mercenary Gallic Light Horse,5,2,cloth,10,cavalry,39,42,24,45,rome_celtic_spear_cav,rome_javelin_precursor,0,caetra_cavalry
Mer_Gal_Noble_Horse,Mercenary Noble Horse,5,0,mail_improved,20,cavalry,47,51,24,70,rome_celtic_spear_cav_elite,,0,cavalry
Mer_Gal_Warriors,Mercenary Gallic Warriors,5,2,cloth,10,inf_melee,20,25,28,45,rome_celtic_longsword,rome_javelin_precursor,0,celtic
Mer_Ger_Longbow_Hunters,Mercenary Longbow Hunters,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_longbow,18,none
Mer_Ger_Scout_Riders,Mercenary Germanic Scout Riders,5,7,cloth,10,cavalry,24,34,10,45,rome_celtic_hellenic_sword_cav,rome_javelin,10,germanic_cav
Mer_Ger_Spear_Brothers,Mercenary Spear Brothers,5,2,cloth,15,inf_melee,23,25,32,40,rome_celtic_spear,rome_javelin_precursor,0,germanic_hex
Mer_Ger_Spearwomen,Mercenary Spearwomen,5,2,light_padded,10,inf_melee,23,32,20,50,rome_celtic_spear,rome_javelin_precursor,0,germanic_hex
Mer_Ger_Wolf_Warriors,Mercenary Wolf Warriors,5,2,cloth,15,inf_melee,35,42,21,65,rome_club,rome_javelin_precursor,0,germanic_shock
Mer_Gre_Citizen_Cav,Mercenary Citizen Cavalry,5,0,spolas,10,cavalry,28,37,13,45,rome_hoplite_spear_cav,,0,hoplite_cav
Mer_Gre_Cretan_Archers,Mercenary Cretan Archers,5,15,leather,15,inf_ranged,6,12,14,55,rome_shortsword,rome_composite_bow_elite,28,none
Mer_Gre_Gorgos_Skirmishers,Mercenary Gorgo's Skirmishers,5,25,cloth,10,inf_ranged,3,8,2,35,rome_shortsword,rome_sling_improved,25,small_bronze
Mer_Gre_Hoplites,Mercenary Hoplites,5,0,leather,15,inf_melee,21,34,42,55,rome_hoplite_spear,,0,hoplite
Mer_Gre_Molossian_Dogs,Mercenary Molossian Dogs,5,0,cloth,5,inf_melee,20,35,28,35,rome_celtic_longsword,,0,caetra
Mer_Gre_Peltasts,Mercenary Peltasts,5,7,spolas,10,inf_ranged,10,18,15,40,rome_shortsword,rome_javelin,18,peltast_thureos
Mer_Gre_Rhodian_Slingers,Mercenary Rhodian Slingers,5,25,light_padded,15,inf_ranged,6,12,14,55,rome_shortsword,rome_sling_lead,28,small_bronze
Mer_Gre_Tarantine_Cav,Mercenary Tarantine Cavalry,5,7,leather,15,cavalry,11,18,16,50,rome_shortsword,rome_javelin,23,cavalry
Mer_Gre_Thureos_Spears,Mercenary Thureos Spears,5,5,leather,10,inf_melee,26,24,30,50,rome_spear,rome_javelin_light,0,thureos
Mer_Gre_Vet_Hoplites,Mercenary Veteran Hoplites,5,0,bronze,20,inf_melee,25,35,44,65,rome_hoplite_spear_elite,,0,hoplite
Mer_Ibe_Balearic_Slingers,Mercenary Balearic Slingers,5,25,cloth,10,inf_ranged,4,10,13,45,rome_shortsword,rome_sling_lead,23,celtic_round
Mer_Ibe_Cantabrian_Cav,Mercenary Cantabrian Cavalry,5,7,cloth,15,cavalry,6,12,14,55,rome_shortsword,rome_javelin_improved,28,caetra
Mer_Ibe_Cav,Mercenary Iberian Cavalry,5,2,cloth,10,cavalry,31,50,10,40,rome_falcata_cav,rome_javelin_precursor,0,caetra_cavalry
Mer_Ibe_Lusitani_Swordswomen,Mercenary Lusitani Swordswomen,5,2,cloth,5,inf_melee,10,40,15,55,rome_falcata,rome_iron_javelin,0,caetra
Mer_Ibe_Noble_Fighters,Mercenary Noble Fighters,5,2,mail,20,inf_melee,38,56,32,70,rome_falcata_elite,rome_iron_javelin,0,celtic
Mer_Ibe_Scutarii,Mercenary Scutarii,5,2,chest,15,inf_melee,21,42,30,50,rome_falcata,rome_iron_javelin,0,celtic
Mer_Ibe_Scutarii_Cav,Mercenary Scutarii Cavalry,5,0,chest,15,cavalry,37,42,24,55,rome_spear_cav,,0,cavalry
Mer_Ibe_Slingers,Mercenary Iberian Slingers,5,25,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_sling,13,celtic_round
Mer_Ibe_Sword,Mercenary Iberian Swordsmen,5,5,cloth,10,inf_melee,20,35,20,40,rome_falcata,rome_javelin_light,0,caetra
Mer_Ill_Cav,Mercenary Illyrian Cavalry,5,0,chest,10,cavalry,30,28,20,45,rome_spear_cav,,0,cavalry
Mer_Ill_Coastal_Levies,Mercenary Coastal Levies,5,2,cloth,5,inf_melee,10,20,11,30,rome_celtic_axe,rome_javelin_precursor,0,thureos
Mer_Ill_Raiders,Mercenary Illyrian Raiders,5,2,chest,5,inf_melee,16,34,15,55,rome_celtic_axe,rome_javelin_precursor,0,thureos
Mer_Ind_War_Elephants,Mercenary Indian War Elephants,5,15,leather,15,elephants,28,34,20,60,tusks,rome_composite_bow_elephant,15,none
Mer_Ita_Campanian_Cavalry,Mercenary Campanian Cavalry,5,2,bronze,20,cavalry,33,69,10,70,rome_gladius_elite_Cav,rome_javelin_precursor,0,cavalry
Mer_Ita_Cav,Mercenary Italian Cavalry,5,0,chest,10,cavalry,34,38,17,50,rome_spear_cav,,0,cavalry
Mer_Ita_Etruscan_Hoplites,Mercenary Etruscan Hoplites,5,0,spolas_improved,20,inf_melee,24,32,46,60,rome_spear_elite,,0,hoplite
Mer_Ita_Samnite_Warriors,Mercenary Samnite Warriors,5,2,bronze,20,inf_melee,25,36,30,55,rome_hoplite_sword,rome_javelin_precursor,0,oval
Mer_Ita_Spear,Mercenary Italian Spearmen,5,0,chest_improved,10,inf_melee,15,18,30,40,rome_spear,,0,thureos
Mer_Ita_Sword,Mercenary Italian Swordsmen,5,2,chest,10,inf_melee,10,34,20,45,rome_gladius,rome_javelin_precursor,0,thureos
Mer_Kushite_Shieldwomen,Mercenary Kushite Shieldwomen,5,0,cloth,10,inf_melee,20,27,22,60,rome_spear,,0,thureos
Mer_Num_Cav,Mercenary Numidian Cavalry,5,7,cloth,10,cavalry,10,18,14,55,rome_shortsword,rome_javelin_improved,28,pelta_cavalry
Mer_Num_Javelinmen,Mercenary Numidian Javelinmen,5,7,cloth,10,inf_ranged,4,10,13,45,rome_shortsword,rome_javelin,23,pelta
Mer_Num_Noble_Cav,Mercenary Numidian Noble Cavalry,5,7,mail,25,cavalry,30,65,19,70,rome_kopis,rome_javelin_improved,28,pelta_cavalry
Mer_Par_Horse_Archers,Mercenary Parthian Horse Archers,5,15,cloth,10,cavalry,4,10,13,40,rome_shortsword,rome_composite_bow_horse,23,none
Mer_Par_Spear,Mercenary Parthian Spearmen,5,0,cloth,5,inf_melee,11,13,24,25,rome_spear,,0,tower
Mer_Pel_Agrianian_Axemen,Mercenary Agrianian Axemen,5,7,cloth,10,inf_ranged,14,22,16,50,rome_celtic_axe,rome_javelin,15,thureos
Mer_Pel_Ionian_Hippeus,Mercenary Ionian Hippeus,5,2,bronze,20,cavalry,22,36,25,55,rome_spear_cav_elite,rome_javelin_precursor,0,none
Mer_Pel_Kretan_Archers,Mercenary Kretan Archers,5,15,cloth,15,inf_ranged,6,12,14,55,rome_shortsword,rome_composite_bow_elite,28,none
Mer_Pel_Rodian_Slingers,Mercenary Rodian Slingers,5,25,light_padded,15,inf_ranged,6,12,14,55,rome_shortsword,rome_sling_lead,28,small_bronze
Mer_Pel_Thr_Peltasts,Mercenary Thraike Peltasts,5,7,cloth,15,inf_ranged,12,28,15,45,rome_balkan_sword,rome_javelin_improved,23,pelta
Mer_Per_Archers,Mercenary Persian Archers,5,15,cloth,5,inf_ranged,4,9,13,30,rome_shortsword,rome_recurve_bow,18,none
Mer_Per_Cav,Mercenary Persian Cavalry,5,0,scale,15,cavalry,67,40,15,60,rome_lance,,0,none
Mer_Rom_Gladiatrices,Mercenary Gladiatrices,5,0,leather,20,inf_melee,22,57,25,65,rome_gladius_elite,,0,celtic_shock
Mer_Rom_Gladiatrices_Spear,Mercenary Spear Gladiatrices,5,0,leather,15,inf_melee,20,40,35,60,rome_spear_elite,,0,celtic_shock
Mer_Sar_Armour_Lancers,Mercenary Armoured Lancers,5,0,leather,15,cavalry,57,40,16,30,rome_lance,,0,none
Mer_Sar_Horse_Archers,Mercenary Sarmatian Horse Archers,5,15,cloth,10,cavalry,4,9,13,30,rome_shortsword,rome_composite_bow_horse,18,none
Mer_Sar_Lancers,Mercenary Sarmatian Lancers,5,0,cloth,10,cavalry,51,34,16,35,rome_lance,,0,none
Mer_Scy_Armour_Horse_Archers,Mercenary Armoured Horse Archers,5,15,spolas,15,cavalry,15,37,15,45,rome_steppe_sword,rome_composite_bow_horse,23,none
Mer_Scy_Horse_Archers,Mercenary Scythian Horse Archers,5,15,cloth,10,cavalry,4,9,13,30,rome_shortsword,rome_composite_bow_horse,18,none
Mer_Ste_Amazonian_Riders,Mercenary 'Amazonian' Riders,20,15,cloth,5,cavalry,4,7,2,40,rome_shortsword,rome_composite_bow_elite,10,none
Mer_Syrian_Armoured_Elephants,Mercenary Syrian Armoured Elephants,5,7,leather,15,elephants,44,64,24,60,tusks,rome_javelin_elephant,15,none
Mer_Thr_Cav,Mercenary Thracian Cavalry,5,7,cloth,10,cavalry,16,40,16,35,rome_shortsword,rome_javelin,18,cavalry
Mer_Thr_Peltasts,Mercenary Thracian Peltasts,5,7,padded_improved,15,inf_ranged,12,28,15,45,rome_balkan_sword,rome_javelin_improved,23,pelta
Mer_Thr_Warriors,Mercenary Thracian Warriors,5,0,cloth,10,inf_melee,36,46,12,45,rome_rhomphaia,,0,thracian
Num_Javelinmen,Numidian Javelinmen,5,7,cloth,10,inf_ranged,4,10,13,45,rome_shortsword,rome_javelin,23,pelta
Num_Noble_Infantry,Numidian Noble Infantry,5,2,mail,20,inf_melee,29,34,38,70,rome_spear_elite,rome_javelin_precursor,0,thureos
Num_Spear,Numidian Spearmen,5,0,cloth,5,inf_melee,11,13,24,30,rome_spear_anti_cav,,0,caetra
Pel_Archer_Marines,Archer Marines,25,15,cloth,15,inf_ranged,3,8,12,35,rome_shortsword,rome_bow,25,none
Pel_Archers,Archers,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
Pel_Armoured_Marines,Armoured Marines,5,0,spolas,25,inf_melee,26,54,52,65,rome_hoplite_spear,,0,hoplite
Pel_Baktrian_Cavalry,Baktrian Cavalry,5,0,padded,10,cavalry,29,37,11,30,rome_spear_cav,,0,hoplite_cav
Pel_Helot_Archers,Helot Archers,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
Pel_Helot_Javelinmen,Helot Javelinmen,5,7,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_wooden_javelin,13,pelta
Pel_Helot_Slingers,Helot Slingers,5,25,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_sling,13,pelta
Pel_Hillmen,Hillmen,5,2,spolas,5,inf_melee,12,28,14,40,rome_eastern_axe,rome_javelin_precursor,0,pelta
Pel_Hippeus,Hippeus,5,2,bronze,20,cavalry,25,40,25,65,rome_spear_cav_elite,rome_javelin_precursor,0,none
Pel_Hoplites,Hoplites,5,0,spolas,15,inf_melee,21,34,42,55,rome_hoplite_spear,,0,hoplite
Pel_Immortal_Archers,Immortal Archers,5,15,cloth,10,inf_ranged,18,28,32,65,rome_spear_anti_cav,rome_recurve_bow_elite,23,none
Pel_Immortal_Spearmen,Immortal Spearmen,5,0,leather,10,inf_melee,26,40,46,65,rome_spear,,0,thureos
Pel_Javelin_Marines,Javelin Marines,25,7,cloth,15,inf_ranged,3,8,12,35,rome_shortsword,rome_wooden_javelin,25,pelta
Pel_Javelinmen,Javelinmen,5,7,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_wooden_javelin,13,pelta
Pel_Kilikian_Javelinmen,Kilikian Javelinmen,5,7,cloth,5,inf_ranged,3,8,12,20,rome_shortsword,rome_javelin_improved,13,pelta
Pel_Light_Cavalry,Light Cavalry,5,2,cloth,10,cavalry,20,32,24,35,rome_spear_cav,rome_javelin_precursor,0,none
Pel_Light_Hoplites,Light Hoplites,5,0,padded,15,inf_melee,18,23,30,40,rome_hoplite_spear,,0,hoplite
Pel_Marines,Marines,5,0,cloth,20,inf_melee,25,42,46,55,rome_hoplite_spear,,0,hoplite
Pel_Median_Cavalry,Median Cavalry,5,2,scale,15,cavalry,27,44,24,60,rome_spear_cav_elite,rome_javelin_precursor,0,none
Pel_Median_Spear,Median Spearmen,5,0,cloth,5,inf_melee,11,13,24,25,rome_spear,,0,tower
Pel_Militia_Hoplites,Militia Hoplites,5,0,cloth,10,inf_melee,15,21,38,45,rome_hoplite_spear,,0,hoplite
Pel_Periokoi_Hoplites,Perioikoi Hoplites,5,0,leather,15,inf_melee,14,24,35,45,rome_hoplite_spear,,0,hoplite
Pel_Persian_Archer_Marines,Persian Archer Marines,25,15,cloth,20,inf_ranged,4,9,13,40,rome_shortsword,rome_recurve_bow,28,none
Pel_Persian_Archers,Persian Archers,5,15,cloth,10,inf_ranged,4,9,13,30,rome_shortsword,rome_recurve_bow,18,none
Pel_Phoenician_Marines,Phoenician Marines,5,0,spolas,25,inf_melee,25,42,46,65,rome_hoplite_spear,,0,hoplite
Pel_Phyrgian_Spear,Phyrgian Spearmen,5,2,cloth,5,inf_melee,11,22,20,35,rome_spear,rome_javelin_precursor,0,thureos
Pel_Picked_Hoplites,Picked Hoplites,5,0,bronze,20,inf_melee,25,42,46,75,rome_hoplite_spear_elite,,0,hoplite
Pel_Royal_Spartans,Royal Spartans,5,0,bronze,20,inf_melee,28,44,52,75,rome_hoplite_spear_elite,,0,hoplite
Pel_Sakae_Horse_Archers,Sakae Horse Archers,5,15,cloth,10,cavalry,4,9,13,30,rome_shortsword,rome_composite_bow_horse,18,none
Pel_Skiritai,Skiritai,5,10,cloth,10,inf_melee,22,26,30,60,rome_spear,rome_javelin_light,0,thureos
Pel_Slingers,Slingers,5,25,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_sling,13,small_bronze
Pel_Spartan_Archer_Marines,Spartan Archer Marines,25,15,cloth,15,inf_ranged,3,8,12,35,rome_shortsword,rome_bow,25,none
